Trial Number,Iteration Number,Clock Period (ns) Entered,Clock_Min_Period,Clock Slack (ns),Clock_Worst_Slack,Wmem Depth,Cache Depth,MAC NUM,Total Period (ns),ABC Max Fanout,ABC Map Effort,SYNTH_HIERARCHICAL,Power (W),Area (um^2),Total Cells,Sequential Cells,Combinational Cells,Sequential_Internal,Sequential_Switching,Sequential_Leakage,Sequential_Total,Combinational_Internal,Combinational_Switching,Combinational_Leakage,Combinational_Total,Num_Wires,Num_Wire_Bits,Num_Public_Wires,Num_Public_Wire_Bits,Num_Cells,Chip_Area,Num_Memories,Num_Memory_Bits,Num_Processes,Total Time(s)
1635,707,5,3.828,0.971,0.971,768,4096,16,4.7989999999999995,40,0.5,False,0.1,230567.3824,35300,3346,31918,0.0308,0.000888,3.94e-08,0.0317,0.0292,0.0396,8.62e-08,0.0688,36033,37095,4746,5808,35300,230567.3824,0,0,0,54
1636,708,3,3.822,-1.023,-1.023,768,4096,32,2.7990000000000004,40,0.5,False,0.13,359452.2432,55174,5293,49809,0.0813,0.00219,5.98e-08,0.0835,0.0202,0.0263,1.32e-07,0.0465,56639,58469,7974,9804,55174,359452.2432,0,0,0,86
1637,709,5,3.822,0.977,0.977,768,4096,32,4.799,40,0.5,False,0.079,359452.2432,55174,5293,49809,0.0488,0.00131,5.97e-08,0.0501,0.0125,0.0164,1.32e-07,0.0289,56639,58469,7974,9804,55174,359452.2432,0,0,0,86
1638,710,3,3.887,-1.092,-1.092,768,4096,64,2.795,40,0.5,False,0.252,608952.783999,93257,9100,84013,0.137,0.00283,1.04e-07,0.14,0.0471,0.0654,2.19e-07,0.112,96186,99552,14343,17709,93257,608952.783999,0,0,0,144
1639,711,5,4.059,0.728,0.728,768,4096,64,4.787,40,0.5,False,0.153,608952.783999,93257,9100,84013,0.0821,0.0017,1.03e-07,0.0838,0.0289,0.0401,2.2e-07,0.069,96186,99552,14343,17709,93257,608952.783999,0,0,0,144
164,712,3,3.919,-1.125,-1.125,128,256,16,2.794,40,0.5,False,0.176,224056.1376,34015,3324,30679,0.0534,0.0021,3.84e-08,0.0555,0.0513,0.0697,8.22e-08,0.121,34004,35066,3938,5000,34015,224056.1376,0,0,0,54
1640,713,3,4.227,-1.45,-1.45,1024,4096,4,2.777,40,0.5,False,0.138,127372.16,19259,1831,17418,0.0305,0.00131,2.11e-08,0.0318,0.0455,0.0608,4.77e-08,0.106,19474,19960,2301,2787,19259,127372.16,0,0,0,31
1641,714,5,4.227,0.55,0.55,1024,4096,4,4.777,40,0.5,False,0.0836,127372.16,19259,1831,17418,0.0183,0.000788,2.1e-08,0.0191,0.0277,0.0369,4.77e-08,0.0646,19474,19960,2301,2787,19259,127372.16,0,0,0,32
1642,715,3,4.07,-1.284,-1.284,1024,4096,8,2.7860000000000005,40,0.5,False,0.151,164121.1552,25037,2373,22644,0.0366,0.000949,2.86e-08,0.0375,0.0484,0.0648,6.08e-08,0.113,25466,26144,3197,3875,25037,164121.1552,0,0,0,39
1643,716,5,4.07,0.716,0.716,1024,4096,8,4.7860000000000005,40,0.5,False,0.0904,164121.1552,25037,2373,22644,0.022,0.000569,2.85e-08,0.0225,0.0291,0.0388,6.07e-08,0.0679,25466,26144,3197,3875,25037,164121.1552,0,0,0,39
1644,717,3,3.812,-1.012,-1.012,1024,4096,16,2.8,40,0.5,False,0.0788,232225.2224,35533,3346,32147,0.0494,0.000619,4.06e-08,0.05,0.0113,0.0176,8.54e-08,0.0288,36390,37452,4876,5938,35533,232225.2224,0,0,0,49
1645,718,5,3.812,0.988,0.988,1024,4096,16,4.8,40,0.5,False,0.0863,232225.2224,35533,3346,32147,0.0297,0.000476,3.94e-08,0.0302,0.024,0.0321,8.58e-08,0.0561,36390,37452,4876,5938,35533,232225.2224,0,0,0,50
1646,719,3,3.838,-1.04,-1.04,1024,4096,32,2.798,40,0.5,False,0.13,362271.1968,55481,5293,50108,0.0814,0.00223,5.96e-08,0.0836,0.0205,0.0263,1.32e-07,0.0468,57194,59024,8232,10062,55481,362271.1968,0,0,0,85
1647,720,5,3.838,0.96,0.96,1024,4096,32,4.798,40,0.5,False,0.0793,362271.1968,55481,5293,50108,0.0488,0.00134,5.97e-08,0.0502,0.0127,0.0164,1.32e-07,0.0291,57194,59024,8232,10062,55481,362271.1968,0,0,0,86
1648,721,3,3.833,-1.035,-1.035,1024,4096,64,2.798,40,0.5,False,0.254,613360.761599,93208,9100,83948,0.137,0.00281,1.03e-07,0.14,0.0484,0.0659,2.25e-07,0.114,96633,99999,14856,18222,93208,613360.761599,0,0,0,148
1649,722,5,3.833,0.965,0.965,1024,4096,64,4.798,40,0.5,False,0.153,613360.761599,93208,9100,83948,0.0821,0.00169,1.03e-07,0.0838,0.0293,0.0399,2.26e-07,0.0691,96633,99999,14856,18222,93208,613360.761599,0,0,0,145
165,723,5,3.919,0.875,0.875,128,256,16,4.7940000000000005,40,0.5,False,0.107,224056.1376,34015,3324,30679,0.032,0.00126,3.83e-08,0.0333,0.0312,0.0423,8.22e-08,0.0734,34004,35066,3938,5000,34015,224056.1376,0,0,0,55
1650,724,3,4.053,-1.267,-1.267,1536,4096,4,2.786,40,0.5,False,0.0634,129141.3568,19515,1831,17673,0.0288,0.000851,2.05e-08,0.0296,0.0143,0.0195,4.87e-08,0.0338,19761,20247,2335,2821,19515,129141.3568,0,0,0,32
1651,725,5,4.053,0.733,0.733,1536,4096,4,4.786,40,0.5,False,0.0397,129141.3568,19515,1831,17673,0.0173,0.000513,2.06e-08,0.0178,0.00928,0.0126,4.87e-08,0.0219,19761,20247,2335,2821,19515,129141.3568,0,0,0,31
1652,726,3,3.921,-1.127,-1.127,1536,4096,8,2.7939999999999996,40,0.5,False,0.153,164791.7984,24933,2375,22536,0.0367,0.00107,2.86e-08,0.0377,0.0491,0.0662,5.97e-08,0.115,25424,26102,3265,3943,24933,164791.7984,0,0,0,40
1653,727,5,3.921,0.873,0.873,1536,4096,8,4.794,40,0.5,False,0.0907,164791.7984,24933,2375,22536,0.022,0.000643,2.83e-08,0.0227,0.029,0.0391,6e-08,0.0681,25424,26102,3265,3943,24933,164791.7984,0,0,0,39
1654,728,3,3.81,-1.011,-1.011,1536,4096,16,2.7990000000000004,40,0.5,False,0.169,231729.7472,35496,3348,32104,0.0514,0.00144,3.99e-08,0.0529,0.0497,0.0668,8.39e-08,0.116,36477,37539,5008,6070,35496,231729.7472,0,0,0,56
1655,729,5,3.81,0.989,0.989,1536,4096,16,4.799,40,0.5,False,0.101,231729.7472,35496,3348,32104,0.0309,0.000867,3.98e-08,0.0317,0.0295,0.0397,8.39e-08,0.0692,36477,37539,5008,6070,35496,231729.7472,0,0,0,56
1656,730,3,3.851,-1.054,-1.054,1536,4096,32,2.7969999999999997,40,0.5,False,0.13,361611.8144,55680,5293,50299,0.0813,0.00219,5.96e-08,0.0835,0.0202,0.0261,1.32e-07,0.0463,57641,59471,8490,10320,55680,361611.8144,0,0,0,90
1657,731,5,3.851,0.946,0.946,1536,4096,32,4.797,40,0.5,False,0.079,361611.8144,55680,5293,50299,0.0488,0.00131,5.97e-08,0.0501,0.0125,0.0163,1.32e-07,0.0288,57641,59471,8490,10320,55680,361611.8144,0,0,0,91
1658,732,3,3.952,-1.16,-1.16,1536,4096,64,2.792,40,0.5,False,0.3,614130.249599,94534,9100,85258,0.143,0.00503,1.04e-07,0.148,0.0654,0.0867,2.18e-07,0.152,98455,101821,15371,18737,94534,614130.249599,0,0,0,159
1659,733,5,4.209,0.569,0.569,1536,4096,64,4.778,40,0.5,False,0.18,614130.249599,94534,9100,85258,0.0859,0.00301,1.03e-07,0.089,0.0391,0.0518,2.18e-07,0.0909,98455,101821,15371,18737,94534,614130.249599,0,0,0,157
166,734,3,3.827,-1.029,-1.029,128,256,32,2.798,40,0.5,False,0.129,348782.0096,52947,5271,47652,0.0809,0.00217,5.94e-08,0.0831,0.0202,0.026,1.28e-07,0.0462,52924,54754,6398,8228,52947,348782.0096,0,0,0,84
1660,735,3,4.09,-1.305,-1.305,2048,4096,4,2.785,40,0.5,False,0.0486,128834.8128,19541,1831,17698,0.0276,0.000407,2.29e-08,0.028,0.00804,0.0126,4.8e-08,0.0206,19818,20304,2369,2855,19541,128834.8128,0,0,0,29
1661,736,5,4.09,0.695,0.695,2048,4096,4,4.785,40,0.5,False,0.0736,128834.8128,19541,1831,17698,0.0164,0.000309,2.21e-08,0.0168,0.0243,0.0325,4.86e-08,0.0569,19818,20304,2369,2855,19541,128834.8128,0,0,0,28
1662,737,3,4.032,-1.244,-1.244,2048,4096,8,2.7880000000000003,40,0.5,False,0.0585,165134.6272,25132,2375,22733,0.0354,0.000482,2.92e-08,0.0359,0.00883,0.0138,6e-08,0.0226,25685,26363,3331,4009,25132,165134.6272,0,0,0,36
1663,738,5,4.061,0.726,0.726,2048,4096,8,4.787,40,0.5,False,0.081,165134.6272,25132,2375,22733,0.0209,0.000324,2.89e-08,0.0213,0.0258,0.0339,6.08e-08,0.0597,25685,26363,3331,4009,25132,165134.6272,0,0,0,36
1664,739,3,3.822,-1.024,-1.024,2048,4096,16,2.798,40,0.5,False,0.169,232257.7536,35675,3348,32279,0.0515,0.00143,3.95e-08,0.0529,0.0492,0.0665,8.53e-08,0.116,36780,37842,5138,6200,35675,232257.7536,0,0,0,57
1665,740,5,3.822,0.976,0.976,2048,4096,16,4.798,40,0.5,False,0.101,232257.7536,35675,3348,32279,0.0309,0.000858,3.94e-08,0.0317,0.0293,0.0395,8.53e-08,0.0688,36780,37842,5138,6200,35675,232257.7536,0,0,0,57
1666,741,3,3.901,-1.106,-1.106,2048,4096,32,2.795,40,0.5,False,0.109,362186.1152,55686,5293,50297,0.0776,0.000883,6.2e-08,0.0784,0.0122,0.0185,1.31e-07,0.0308,57895,59725,8748,10578,55686,362186.1152,0,0,0,85
1667,742,5,3.901,0.894,0.894,2048,4096,32,4.795,40,0.5,False,0.0514,362186.1152,55686,5293,50297,0.046,0.000508,6.22e-08,0.0466,0.00206,0.00281,1.31e-07,0.00487,57895,59725,8748,10578,55686,362186.1152,0,0,0,83
1668,743,3,3.85,-1.053,-1.053,2048,4096,64,2.797,40,0.5,False,0.301,618653.337599,95883,9100,86591,0.143,0.00506,1.04e-07,0.148,0.0655,0.087,2.19e-07,0.153,100300,103666,15885,19251,95883,618653.337599,0,0,0,160
1669,744,5,3.85,0.947,0.947,2048,4096,64,4.797,40,0.5,False,0.18,618653.337599,95883,9100,86591,0.086,0.00304,1.03e-07,0.089,0.0391,0.0519,2.2e-07,0.091,100300,103666,15885,19251,95883,618653.337599,0,0,0,162
167,745,5,3.827,0.971,0.971,128,256,32,4.798,40,0.5,False,0.0786,348782.0096,52947,5271,47652,0.0485,0.00131,5.94e-08,0.0498,0.0126,0.0162,1.28e-07,0.0288,52924,54754,6398,8228,52947,348782.0096,0,0,0,83
1670,746,3,4.043,-1.256,-1.256,2560,4096,4,2.787,40,0.5,False,0.0559,130256.176,19783,1833,17937,0.0287,0.000791,2.05e-08,0.0295,0.0113,0.0152,4.92e-08,0.0264,20091,20577,2399,2885,19783,130256.176,0,0,0,32
1671,747,5,4.043,0.744,0.744,2560,4096,4,4.787,40,0.5,False,0.0353,130256.176,19783,1833,17937,0.0172,0.000477,2.06e-08,0.0177,0.00751,0.0101,4.92e-08,0.0176,20091,20577,2399,2885,19783,130256.176,0,0,0,32
1672,748,3,3.937,-1.144,-1.144,2560,4096,8,2.793,40,0.5,False,0.0826,166299.4944,25214,2377,22811,0.0354,0.000603,2.86e-08,0.036,0.0199,0.0267,6.07e-08,0.0466,25829,26507,3399,4077,25214,166299.4944,0,0,0,37
1673,749,5,4.031,0.757,0.757,2560,4096,8,4.787999999999999,40,0.5,False,0.0496,166299.4944,25214,2377,22811,0.0212,0.000362,2.87e-08,0.0215,0.0119,0.0161,6.07e-08,0.0281,25829,26507,3399,4077,25214,166299.4944,0,0,0,37
1674,750,3,3.967,-1.176,-1.176,2560,4096,16,2.7910000000000004,40,0.5,False,0.153,233525.2192,36166,3348,32766,0.0518,0.00144,3.86e-08,0.0533,0.0424,0.0578,8.69e-08,0.1,37395,38457,5268,6330,36166,233525.2192,0,0,0,56
1675,751,5,3.967,0.824,0.824,2560,4096,16,4.791,40,0.5,False,0.0931,233525.2192,36166,3348,32766,0.0311,0.000861,3.88e-08,0.0319,0.0259,0.0353,8.7e-08,0.0612,37395,38457,5268,6330,36166,233525.2192,0,0,0,56
1676,752,3,3.828,-1.03,-1.03,2560,4096,32,2.798,40,0.5,False,0.13,363925.2832,55956,5293,50559,0.0814,0.00222,6.05e-08,0.0836,0.0204,0.0262,1.3e-07,0.0467,58413,60243,9006,10836,55956,363925.2832,0,0,0,95
1677,753,5,3.828,0.97,0.97,2560,4096,32,4.798,40,0.5,False,0.0792,363925.2832,55956,5293,50559,0.0488,0.00133,5.97e-08,0.0502,0.0127,0.0163,1.32e-07,0.029,58413,60243,9006,10836,55956,363925.2832,0,0,0,92
1678,754,3,3.853,-1.055,-1.055,2560,4096,64,2.798,40,0.5,False,0.197,625180.847999,96245,9100,86937,0.133,0.00174,1.04e-07,0.135,0.026,0.0354,2.33e-07,0.0614,101158,104524,16399,19765,96245,625180.847999,0,0,0,153
1679,755,5,3.936,0.857,0.857,2560,4096,64,4.793,40,0.5,False,0.104,625180.847999,96245,9100,86937,0.0796,0.000916,1.04e-07,0.0805,0.01,0.0136,2.33e-07,0.0236,101158,104524,16399,19765,96245,625180.847999,0,0,0,151
168,756,3,3.842,-1.044,-1.044,128,256,64,2.798,40,0.5,False,0.171,592349.36,90308,9081,81179,0.133,0.00156,1.04e-07,0.135,0.0147,0.0219,2.14e-07,0.0365,90261,93627,11233,14599,90308,592349.36,0,0,0,129
1680,757,3,4.074,-1.288,-1.288,3072,4096,4,2.7859999999999996,40,0.5,False,0.0556,129812.0,19670,1833,17823,0.0287,0.0008,2.05e-08,0.0295,0.0111,0.015,4.89e-08,0.0261,20009,20495,2437,2923,19670,129812.0,0,0,0,32
1681,758,5,4.133,0.65,0.65,3072,4096,4,4.783,40,0.5,False,0.0351,129812.0,19670,1833,17823,0.0172,0.000482,2.06e-08,0.0177,0.00742,0.00995,4.89e-08,0.0174,20009,20495,2437,2923,19670,129812.0,0,0,0,32
1682,759,3,3.985,-1.195,-1.195,3072,4096,8,2.79,40,0.5,False,0.151,165944.1536,25219,2377,22814,0.0367,0.00105,2.86e-08,0.0378,0.0484,0.065,6.09e-08,0.113,25896,26574,3465,4143,25219,165944.1536,0,0,0,41
1683,760,5,4.112,0.671,0.671,3072,4096,8,4.783,40,0.5,False,0.0901,165944.1536,25219,2377,22814,0.022,0.000629,2.84e-08,0.0227,0.0289,0.0386,6.12e-08,0.0675,25896,26574,3465,4143,25219,165944.1536,0,0,0,41
1684,761,3,3.809,-1.009,-1.009,3072,4096,16,2.8000000000000003,40,0.5,False,0.172,233996.9216,35839,3348,32435,0.0514,0.00145,3.94e-08,0.0529,0.0506,0.068,8.62e-08,0.119,37192,38254,5397,6459,35839,233996.9216,0,0,0,58
1685,762,5,3.821,0.977,0.977,3072,4096,16,4.798,40,0.5,False,0.102,233996.9216,35839,3348,32435,0.0309,0.000867,3.94e-08,0.0317,0.0301,0.0404,8.62e-08,0.0705,37192,38254,5397,6459,35839,233996.9216,0,0,0,58
1686,763,3,3.842,-1.045,-1.045,3072,4096,32,2.797,40,0.5,False,0.13,365162.72,56320,5293,50915,0.0814,0.00223,5.96e-08,0.0836,0.0203,0.0261,1.33e-07,0.0464,59025,60855,9264,11094,56320,365162.72,0,0,0,94
1687,764,5,3.842,0.955,0.955,3072,4096,32,4.797,40,0.5,False,0.079,365162.72,56320,5293,50915,0.0488,0.00134,5.97e-08,0.0502,0.0126,0.0163,1.33e-07,0.0288,59025,60855,9264,11094,56320,365162.72,0,0,0,93
1688,765,3,3.838,-1.04,-1.04,3072,4096,64,2.798,40,0.5,False,0.197,623835.807999,96114,9100,86790,0.133,0.00175,1.04e-07,0.135,0.026,0.036,2.24e-07,0.062,101523,104889,16913,20279,96114,623835.807999,0,0,0,155
1689,766,5,3.838,0.96,0.96,3072,4096,64,4.798,40,0.5,False,0.118,623835.807999,96114,9100,86790,0.0801,0.00106,1.04e-07,0.0811,0.0154,0.0212,2.24e-07,0.0366,101523,104889,16913,20279,96114,623835.807999,0,0,0,156
169,767,5,3.842,0.956,0.956,128,256,64,4.798,40,0.5,False,0.142,592349.36,90308,9081,81179,0.0799,0.00104,1.03e-07,0.0809,0.026,0.0355,2.15e-07,0.0615,90261,93627,11233,14599,90308,592349.36,0,0,0,130
1690,768,3,4.051,-1.264,-1.264,3584,4096,4,2.787,40,0.5,False,0.136,129967.1488,19661,1833,17813,0.0306,0.00142,2.11e-08,0.032,0.0442,0.0601,4.88e-08,0.104,20031,20517,2473,2959,19661,129967.1488,0,0,0,32
1691,769,5,4.051,0.736,0.736,3584,4096,4,4.787,40,0.5,False,0.0818,129967.1488,19661,1833,17813,0.0183,0.000849,2.11e-08,0.0192,0.0266,0.036,4.88e-08,0.0626,20031,20517,2473,2959,19661,129967.1488,0,0,0,33
1692,770,3,4.02,-1.232,-1.232,3584,4096,8,2.7879999999999994,40,0.5,False,0.144,166385.8272,25355,2377,22948,0.0378,0.00131,2.77e-08,0.0391,0.0447,0.06,6.18e-08,0.105,26094,26772,3531,4209,25355,166385.8272,0,0,0,40
1693,771,5,4.241,0.536,0.536,3584,4096,8,4.776999999999999,40,0.5,False,0.0882,166385.8272,25355,2377,22948,0.0227,0.000785,2.76e-08,0.0234,0.0277,0.037,6.22e-08,0.0647,26094,26772,3531,4209,25355,166385.8272,0,0,0,39
1694,772,3,3.801,-1.001,-1.001,3584,4096,16,2.8000000000000003,40,0.5,False,0.0766,236533.104,36632,3348,33224,0.0486,0.00055,3.95e-08,0.0492,0.0115,0.016,8.88e-08,0.0275,38109,39171,5528,6590,36632,236533.104,0,0,0,54
1695,773,5,3.801,0.999,0.999,3584,4096,16,4.8,40,0.5,False,0.0559,236533.104,36632,3348,33224,0.0295,0.000425,3.93e-08,0.03,0.0109,0.015,8.88e-08,0.0259,38109,39171,5528,6590,36632,236533.104,0,0,0,53
1696,774,3,3.861,-1.065,-1.065,3584,4096,32,2.7960000000000003,40,0.5,False,0.11,369097.744,57137,5293,51724,0.0776,0.000894,6.2e-08,0.0784,0.0126,0.0191,1.37e-07,0.0317,60090,61920,9522,11352,57137,369097.744,0,0,0,85
1697,775,5,3.861,0.935,0.935,3584,4096,32,4.796,40,0.5,False,0.107,369097.744,57137,5293,51724,0.0468,0.000686,6.02e-08,0.0475,0.025,0.0343,1.38e-07,0.0593,60090,61920,9522,11352,57137,369097.744,0,0,0,84
1698,776,3,3.859,-1.062,-1.062,3584,4096,64,2.7969999999999997,40,0.5,False,0.214,633332.415999,98264,9100,88924,0.14,0.00395,1.02e-07,0.144,0.031,0.0388,2.36e-07,0.0698,104169,107535,17426,20792,98264,633332.415999,0,0,0,163
1699,777,5,4.239,0.538,0.538,3584,4096,64,4.777,40,0.5,False,0.129,633332.415999,98264,9100,88924,0.0841,0.00237,1.02e-07,0.0865,0.0189,0.0238,2.36e-07,0.0427,104169,107535,17426,20792,98264,633332.415999,0,0,0,166
17,778,5,3.859,0.938,0.938,256,128,32,4.797,40,0.5,False,0.0787,349033.5008,53303,5267,48012,0.0485,0.0013,5.94e-08,0.0498,0.0125,0.0163,1.28e-07,0.0288,53280,55110,6395,8225,53303,349033.5008,0,0,0,82
170,779,3,3.839,-1.041,-1.041,256,256,4,2.798,40,0.5,False,0.0543,125830.6816,18927,1868,17055,0.0291,0.000765,2.1e-08,0.0299,0.0103,0.0141,4.84e-08,0.0244,18956,19442,2140,2626,18927,125830.6816,0,0,0,30
1700,780,3,4.072,-1.286,-1.286,4096,4096,4,2.786,40,0.5,False,0.136,129534.2336,19601,1833,17752,0.0306,0.00139,2.11e-08,0.0319,0.0443,0.0597,4.85e-08,0.104,20002,20488,2507,2993,19601,129534.2336,0,0,0,34
1701,781,5,4.072,0.714,0.714,4096,4096,4,4.786,40,0.5,False,0.0815,129534.2336,19601,1833,17752,0.0183,0.000834,2.11e-08,0.0192,0.0266,0.0358,4.85e-08,0.0624,20002,20488,2507,2993,19601,129534.2336,0,0,0,33
1702,782,3,4.25,-1.474,-1.474,4096,4096,8,2.776,40,0.5,False,0.144,164939.44,25200,2377,22791,0.0367,0.00102,2.86e-08,0.0378,0.0454,0.0611,5.95e-08,0.107,26001,26679,3597,4275,25200,164939.44,0,0,0,41
1703,783,5,4.453,0.313,0.313,4096,4096,8,4.766,40,0.5,False,0.0855,164939.44,25200,2377,22791,0.0221,0.00061,2.86e-08,0.0227,0.0268,0.036,5.95e-08,0.0629,26001,26679,3597,4275,25200,164939.44,0,0,0,41
1704,784,3,3.823,-1.024,-1.024,4096,4096,16,2.799,40,0.5,False,0.0785,236011.3536,36437,3348,33025,0.0494,0.000634,4.01e-08,0.05,0.0112,0.0172,8.76e-08,0.0285,38038,39100,5656,6718,36437,236011.3536,0,0,0,53
1705,785,5,3.823,0.976,0.976,4096,4096,16,4.7989999999999995,40,0.5,False,0.035,236011.3536,36437,3348,33025,0.0297,0.000489,3.9e-08,0.0302,0.00208,0.0028,8.8e-08,0.00488,38038,39100,5656,6718,36437,236011.3536,0,0,0,53
1706,786,3,3.815,-1.015,-1.015,4096,4096,32,2.8,40,0.5,False,0.131,370542.88,57775,5293,52354,0.0814,0.00225,5.96e-08,0.0836,0.0206,0.0264,1.37e-07,0.0471,60976,62806,9780,11610,57775,370542.88,0,0,0,94
1707,787,5,3.815,0.985,0.985,4096,4096,32,4.8,40,0.5,False,0.0795,370542.88,57775,5293,52354,0.0488,0.00135,5.97e-08,0.0502,0.0128,0.0165,1.37e-07,0.0293,60976,62806,9780,11610,57775,370542.88,0,0,0,92
1708,788,3,3.828,-1.03,-1.03,4096,4096,64,2.798,40,0.5,False,0.172,635014.028799,98700,9100,89344,0.133,0.00158,1.04e-07,0.135,0.0152,0.0223,2.37e-07,0.0375,105101,108467,17941,21307,98700,635014.028799,0,0,0,154
1709,789,5,3.979,0.811,0.811,4096,4096,64,4.79,40,0.5,False,0.145,635014.028799,98700,9100,89344,0.0799,0.00102,1.04e-07,0.0809,0.0273,0.0367,2.38e-07,0.064,105101,108467,17941,21307,98700,635014.028799,0,0,0,154
171,790,5,3.839,0.959,0.959,256,256,4,4.798,40,0.5,False,0.0344,125830.6816,18927,1868,17055,0.0175,0.000461,2.11e-08,0.0179,0.00696,0.00945,4.83e-08,0.0164,18956,19442,2140,2626,18927,125830.6816,0,0,0,31
1710,791,3,4.15,-1.369,-1.369,4608,4096,4,2.7810000000000006,40,0.5,False,0.0556,130416.3296,19820,1835,17968,0.0287,0.000805,2.05e-08,0.0295,0.0112,0.0149,4.87e-08,0.0261,20252,20738,2544,3030,19820,130416.3296,0,0,0,33
1711,792,5,4.15,0.631,0.631,4608,4096,4,4.781000000000001,40,0.5,False,0.0356,130416.3296,19820,1835,17968,0.0172,0.000488,2.06e-08,0.0177,0.00767,0.0102,4.87e-08,0.0179,20252,20738,2544,3030,19820,130416.3296,0,0,0,34
1712,793,3,3.999,-1.209,-1.209,4608,4096,8,2.79,40,0.5,False,0.149,166190.64,25422,2377,23011,0.0367,0.00106,2.84e-08,0.0378,0.0474,0.0638,6.07e-08,0.111,26285,26963,3664,4342,25422,166190.64,0,0,0,42
1713,794,5,3.999,0.791,0.791,4608,4096,8,4.79,40,0.5,False,0.0888,166190.64,25422,2377,23011,0.022,0.000638,2.84e-08,0.0227,0.0282,0.0379,6.07e-08,0.0661,26285,26963,3664,4342,25422,166190.64,0,0,0,43
1714,795,3,3.811,-1.011,-1.011,4608,4096,16,2.8,40,0.5,False,0.17,236857.1648,36728,3348,33312,0.0515,0.00145,3.99e-08,0.0529,0.0494,0.0673,8.71e-08,0.117,38453,39515,5789,6851,36728,236857.1648,0,0,0,59
1715,796,5,3.811,0.989,0.989,4608,4096,16,4.8,40,0.5,False,0.101,236857.1648,36728,3348,33312,0.0309,0.000868,3.98e-08,0.0317,0.0294,0.04,8.71e-08,0.0694,38453,39515,5789,6851,36728,236857.1648,0,0,0,59
1716,797,3,3.886,-1.091,-1.091,4608,4096,32,2.795,40,0.5,False,0.19,370696.7776,57622,5293,52193,0.0804,0.00189,6.07e-08,0.0823,0.0451,0.0622,1.35e-07,0.107,61071,62901,10039,11869,57622,370696.7776,0,0,0,94
1717,798,5,3.886,0.909,0.909,4608,4096,32,4.795,40,0.5,False,0.113,370696.7776,57622,5293,52193,0.0482,0.00114,6.08e-08,0.0494,0.0269,0.0372,1.35e-07,0.0641,61071,62901,10039,11869,57622,370696.7776,0,0,0,93
1718,799,3,3.841,-1.043,-1.043,4608,4096,64,2.798,40,0.5,False,0.214,636429.135999,99013,9100,89641,0.14,0.00399,1.02e-07,0.144,0.0312,0.039,2.31e-07,0.0702,105910,109276,18456,21822,99013,636429.135999,0,0,0,171
1719,800,5,4.103,0.681,0.681,4608,4096,64,4.784,40,0.5,False,0.129,636429.135999,99013,9100,89641,0.0842,0.0024,1.02e-07,0.0866,0.019,0.0239,2.31e-07,0.0429,105910,109276,18456,21822,99013,636429.135999,0,0,0,171
172,801,3,3.962,-1.171,-1.171,256,256,8,2.7910000000000004,40,0.5,False,0.144,164889.392,24984,2447,22529,0.0377,0.00101,2.95e-08,0.0387,0.0442,0.0616,6.11e-08,0.106,25041,25719,2879,3557,24984,164889.392,0,0,0,39
1720,802,3,4.098,-1.314,-1.314,5120,4096,4,2.784,40,0.5,False,0.0545,129947.1296,19933,1835,18080,0.0287,0.000797,2.05e-08,0.0295,0.0107,0.0143,4.9e-08,0.025,20396,20882,2578,3064,19933,129947.1296,0,0,0,32
1721,803,5,4.098,0.686,0.686,5120,4096,4,4.784,40,0.5,False,0.0344,129947.1296,19933,1835,18080,0.0172,0.00048,2.06e-08,0.0177,0.00716,0.00954,4.9e-08,0.0167,20396,20882,2578,3064,19933,129947.1296,0,0,0,33
1722,804,3,4.043,-1.255,-1.255,5120,4096,8,2.7880000000000003,40,0.5,False,0.0816,167907.2864,25735,2377,23322,0.0354,0.000589,2.86e-08,0.036,0.0195,0.0261,6.15e-08,0.0456,26660,27338,3730,4408,25735,167907.2864,0,0,0,37
1723,805,5,4.043,0.745,0.745,5120,4096,8,4.788,40,0.5,False,0.0488,167907.2864,25735,2377,23322,0.0212,0.000353,2.87e-08,0.0216,0.0117,0.0156,6.15e-08,0.0273,26660,27338,3730,4408,25735,167907.2864,0,0,0,38
1724,806,3,3.862,-1.065,-1.065,5120,4096,16,2.797,40,0.5,False,0.079,238394.8896,37050,3348,33630,0.0495,0.000683,4.01e-08,0.0502,0.0113,0.0175,8.78e-08,0.0288,38899,39961,5919,6981,37050,238394.8896,0,0,0,55
1725,807,5,3.984,0.806,0.806,5120,4096,16,4.79,40,0.5,False,0.0873,238394.8896,37050,3348,33630,0.0294,0.000415,3.96e-08,0.0298,0.0245,0.0329,8.82e-08,0.0575,38899,39961,5919,6981,37050,238394.8896,0,0,0,54
1726,808,3,3.846,-1.048,-1.048,5120,4096,32,2.798,40,0.5,False,0.211,374894.5536,59039,5293,53602,0.0837,0.00303,6.06e-08,0.0868,0.0528,0.071,1.39e-07,0.124,62736,64566,10297,12127,59039,374894.5536,0,0,0,96
1727,809,5,3.846,0.952,0.952,5120,4096,32,4.798,40,0.5,False,0.125,374894.5536,59039,5293,53602,0.0502,0.00181,6.04e-08,0.052,0.0312,0.0419,1.39e-07,0.0731,62736,64566,10297,12127,59039,374894.5536,0,0,0,96
